Id	Tweets	Lang	Location
1225677056853151745	"RT @Morewithshashi: Right now, Mood of the Delhi.
Stay tuned. Stay aware.
#DelhiElections2020 https://t.co/KJ3edc0zRH"	en	Mohan Nagar, Ghaziabad
1225676959981588480	Well, if it's not BJP's campaign for #DelhiElections2020 + (a lot of) communalism! https://t.co/2QVbUCQkBS	en	Vancouver, British Columbia
1225676956160548869	"RT @jellyx20: My prediction 

BJP : 38-43
AAP : 26-30
Cong : 🖕

#DelhiElections2020"	en	New Delhi, India
1225676924552282112	"Kids celebrate Rose day legends vote for BJP 😎     
#DelhiElections2020 
#DelhiWithBJP https://t.co/VXQeJZMJN5"	en	India
1225676918709600257	RT @boomlive_in: A viral video claims a man faked his disability at AAP's blanket distribution drive and @AamAadmiParty had hired actors to…	en	
1225676916532711430	"My prediction 

BJP : 36-40
AAP : 28-32
Cong : 0-2

#DelhiElections2020"	en	Surat, India
1225676896517574657	"RT @Morewithshashi: Right now, Mood of the Delhi.
Stay tuned. Stay aware.
#DelhiElections2020 https://t.co/KJ3edc0zRH"	en	
1225676887906607105	"RT @ImIndiasMe: Change #Delhi... now or never!

islamic radicalism affects all religions and alienates muslims too!

#shaheenBagh #jamia &amp;…"	en	
1225676824753000448	"RT @delhichatter: My prediction 
BJP : 40-42
AAP : 27-30
Cong : L*nd 🤣

#DelhiElections2020"	en	India
1225676789495713794	@PeeyushTrader I don't think... People will reject AAP and vote for better GOVERNANCE...!! AAP in Delhi is like wat… https://t.co/QqGzkc1vHq	en	Ahmedabad (INDIA)
1225676767144202241	This will reality soon under ASAP and Congress... Think before u vote #DelhiElections2020 #DelhiWithBJP… https://t.co/ZWnbpOgDrT	en	Pune, India
1225676724798574594	"#DelhiElections2020 Delhi CM @ArvindKejriwal when asked if he is a ""Hanuman bhakt"", promptly told a TV channel that… https://t.co/ZFMoJT2yTs"	en	Georgia
1225676721694760964	RT @MohitSa54538098: People of #Delhi - Please do not fall in the BJP trap yet again &amp; vote for the party that you think will help develop…	en	Bombay, India.
1225676703424319491	Going Live in 30 minutes! Pls feel to #AskRicha about #DelhiElections2020 https://t.co/yERfU6n319	en	Delhi, India
1225676663133851648	@naukarshah @narendramodi Expect #Resistance as the Existence of the people will be in crisis they would definitely… https://t.co/ff5eovO9WO	en	Kolkata, West Bengal
1225676660176871424	"RT @jayantrld: I think it’s clear - schools will win,  others,
might even have to go back to school! #DelhiElections2020"	en	
1225676643915550720	"RT @Rajnish_Mishra1: My prediction 
BJP : 45 - 50
AAP : 15 - 20
Cong : 2 - 5 😀
 
 @ArvindKejriwal will lost own seat and @p_sahibsingh will…"	en	India
1225676593437138944	"RT @AMIT_GUJJU: BJP 37 se 1 seat bhi Kam Nahi Jeet Rahi Delhi Me.
Save This Tweet
#DelhiElections2020"	en	
1225676581856612357	"RT @jellyx20: My prediction 

BJP : 38-43
AAP : 26-30
Cong : 🖕

#DelhiElections2020"	en	
1225676576164962309	"RT @InquilabAzad: Dear Delhites,

Vote for  any symbol viz., Shuttle cock, ball, badminton racket, Jhadoo, hand but Not for blood stained L…"	en	India
1225676530119917569	"RT @desimojito: My prediction 
BJP : 39-42
AAP : 27-30
Cong : 0-2 

#DelhiElections2020 🥰"	en	
1225676525871104007	RT @boomlive_in: A viral video claims a man faked his disability at AAP's blanket distribution drive and @AamAadmiParty had hired actors to…	en	India
1225676525627826176	RT @boomlive_in: A viral video claims a man faked his disability at AAP's blanket distribution drive and @AamAadmiParty had hired actors to…	en	Mumbai, India
1225678827277312003	"RT @ihasan_ammar: A new poster is added at @ShaheenBagh_ . 

Diili dil se
#KejriwalPhirSe 

#delhielections #DelhiAssemblyElections2020 

@…"	en	New Delhi, India
1225678635543060481	11 Of February The Date When We Can Who Has The Power Of The Nation Capital For Next 5 Year #DelhiAssemblyElections2020	en	
1225677837568339968	"Congress Apna khata in Seats par Khol Pai To Theek Otherwise 👉 0

        👇
Chandni Chowk👉 Alka Lamba
Gandhinagar👉… https://t.co/YRNYbKInY5"	en	New Delhi, India
1225677703396806656	Delhi Deputy CM Manish Sisodia hails CBI on arresting his OSD Gopal Krishna Madhav over bribery charges, calls for… https://t.co/RzGN9R6hCR	en	Mumbai, India
1225677181558259712	"DON'T BE A SPECTATOR IN #DEMOCRACY REGISTER YOUR PRESENCE THROUGH #VOTE 👆
#DelhiAssemblyElections2020… https://t.co/idnrlYnai6"	en	New Delhi, Delhi
1225676637443747840	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Uttar Pradesh, Mumbai, India
1225675561655128064	"""All the existing free schemes of the Delhi government will continue for the people of Delhi. We will introduce mor… https://t.co/yNoScVicvC"	en	New Delhi, India
1225675225494216704	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	New Delhi
1225675214610026496	RT @rajarajeshvari1: Who do you think will win the DELHI elections? #DelhiElections2020 #BJPWinningDelhi #DelhiPolls #दिल्ली_में_योगी_की_द…	en	🌍 
1225674811306729474	"Punish arrested OSD 'severely': Manish Sisodia
#ManishSisodia #OSD #DelhiElections2020 #DelhiElections… https://t.co/RKTJBoysG2"	en	
1225673411071901697	"Who do you think will win #DelhiElections2020 ?

#DelhiElections #Delhi #8thfeb #VoteforDelhi  #Vote… https://t.co/su8Mr27nTp"	en	B-53, Sector 63, Noida  
1225673410262360065	RT @someshjha7: 50% of Delhi's population received electricity subsidy in the current financial year, @shreya_jai reports. #DelhiElections2…	en	Pune
1225672116189532160	Supreme Court to Hear PIL Against Shaheen Bagh Protesters After Delhi Assembly Elections 2020… https://t.co/TFpK4IeYsc	en	Mumbai, India
1225671690534805506	"#VOTING is your right &amp; responsibility towards nation-building.  
So shape your tomorrow, by voting sensibly tomorr… https://t.co/byFXYpgbqC"	en	India
1225671354365558785	My take on Delhi Elections as on date- @BJP4India to get 34-38 Seats and form the governmnt. @AamAadmiParty will be… https://t.co/d02YqhbbIZ	en	Noida, India
1225670579497267200	"RT @Rajesh201963: Fact check of Kejriwal lies
kindly see the video and decided

https://t.co/4hU4XFxMzI

#DelhiWithModi #DelhiWithModi #Del…"	en	India
1225670442704224258	There are certain facilitations for persons with disabilities during elections like free transport facilities, dedi… https://t.co/H7IOHapiKv	en	India
1225669645559971842	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	India
1225669449430138880	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225669425635790849	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Agartala, India
1225669323269623810	RT @ECISVEEP: Election Commission of India has issued notice to Sh. Sanjay Singh for violation of the provisions of Model Code of Conduct t…	en	
1225669215123673089	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Tripura, India
1225668887091433472	RT @indiablooms: PM Modi, Amit Shah sacrificing their lives for Delhi polls: Shiv Sena takes jibe at BJP | Indiablooms - First Portal on Di…	en	
1225668250983223297	"RT @LillyMaryPinto: Congress party's Pappu single handedly destroyed his own party with ease.

@RahulGandhi never learnt from his blunders,…"	en	India
1225668032564875265	"RT @404_RISHABH: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/XyuMHZ…"	en	Shirpur, Maharashtra,India
1225667625230819328	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Manipur
1225667612320751616	"RT @Anilcherukara: #AAP_Ka_PakFront
Here is real pak friend

#DelhiElections2020 
#DelhiElections 
#AAPKeTerrorists 
#AAP_पर_भारी_ManojTiwa…"	en	
1225667512198524930	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225666902787125250	In the wake of #DelhiElections2020, @OfficialDMRC will start operations at 4 am in contrast to it's usual timings o… https://t.co/IHFbI7zhQx	en	
1225666696729378816	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Imphal, Manipur, India
1225666365572317190	"RT @LillyMaryPinto: Congress party's Pappu single handedly destroyed his own party with ease.

@RahulGandhi never learnt from his blunders,…"	en	Bharat
1225666168154808320	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Nagpur, India
1225665812033224704	"RT @Rajesh201963: Fact check of Kejriwal lies
kindly see the video and decided

https://t.co/4hU4XFxMzI

#DelhiWithModi #DelhiWithModi #Del…"	en	
1225665700766728194	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Latur, India
1225665400353910784	Without #pakistan, #Muslim #Bangladeshis, and #Rahulbaba @BJP4India spokies can't speak a sentence anywhere.… https://t.co/9rPFCnfAF5	en	New Delhi
1225665256799621120	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Dholipal, Hanumangarh (Raj.)
1225664969062010880	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Agartala Tripura, India
1225664439220756481	"RT @ihasan_ammar: A new poster is added at @ShaheenBagh_ . 

Diili dil se
#KejriwalPhirSe 

#delhielections #DelhiAssemblyElections2020 

@…"	en	
1225664370102824960	"follow is must
#Modi #modimemes #DelhiAssemblyElections2020 https://t.co/OwJEVc5I9d"	en	
1225664300699643904	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Aurangabad/Buldhana/Mumbai 
1225664174845382656	RT @drvipin12: #AAP_Ka_PakFront who will win Delhi assembly election 2020? #ManishSisodia #DelhiAssemblyElections2020	en	London , UK
1225664035976179713	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Karnataka, India
1225663306163048450	@RiseofBurnol If BJP doesn't win 35+ seats in #DelhiAssemblyElections2020 alone ,BJP should forget about coming to… https://t.co/gy183ylqIa	en	भारत
1225662699448594435	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	
1225662090779611142	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	
1225661917177372673	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225661537395757056	Sisodia Calls For Action Against OSD Held By CBI For Corruption #ManishSisodia #CBI #NewDelhi… https://t.co/qhOouTEM1X	en	Hyderabad
1225661412942286849	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Itanagar, India
1225661168821260288	"#AAP_Ka_PakFront
Here is real pak friend

#DelhiElections2020 
#DelhiElections 
#AAPKeTerrorists… https://t.co/k6VEhsfEVx"	en	Global
1225660368233451526	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Nasik, India
1225660040255639553	RT @drvipin12: #AAP_Ka_PakFront who will win Delhi assembly election 2020? #ManishSisodia #DelhiAssemblyElections2020	en	India
1225659650734841857	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	UP .SIDHAULI.G.H.  INDIA
1225659552919539712	"Elections are to make democracy stronger and governance welfare oriented.

But, 
""A national political campaign is… https://t.co/Ex3x7dxJ67"	en	New Delhi
1225659431561510912	The Last Show: Home minister and #BJP leader #AmitShah @AmitShah during a #roadshow for the upcoming… https://t.co/1vAaPREpRh	en	Mumbai, New Delhi
1225659300569206785	There's no such thing as 'one vote wouldn't make a difference'. We request each person residing in Delhi to take so… https://t.co/nEkO4Ml7lG	en	
1225658980950671361	The Last Show: Home minister and #BJP leader #AmitShah @AmitShah during a #roadshow for the upcoming… https://t.co/MNTf48lbXI	en	Mumbai, New Delhi
1225658832946225154	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	
1225658336411930624	"RT @KimHaokipINC: Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majority.

#…"	en	Pune
1225658258620207105	"Yesterday, took part in @LambaAlka ji's padyatra campaign in Chandini Chowk.
She is going to win with a huge majori… https://t.co/1dGHFxbq7u"	en	
1225658080827854848	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	वाराणसी, भारत
1225657392307687426	#BreakingNews | #SupremeCourt defers hearing on plea for removal of protesters from #ShaheenBagh and posted it for… https://t.co/Tx0BwLUTs6	en	Uttar Pradesh, India
1225656247610826754	RT @drvipin12: #AAP_Ka_PakFront who will win Delhi assembly election 2020? #ManishSisodia #DelhiAssemblyElections2020	en	
1225656186751422469	Your vote matters. It is sacred and precious. Do remember to cast it.  It will go a long-way in strengthening and e… https://t.co/ByJcHWGuRp	en	New Delhi, Delhi
1225655495538561026	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225655468778905601	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	Kotdwara, India
1225655391805030400	"End freebies #politics
#DelhiAssemblyElections2020 
Nothing should be free
Else people don't respect or value anyth… https://t.co/0FVSXBkqr0"	en	India
1225654489438285825	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	follow me to know
1225652830075179013	RT @drvipin12: #AAP_Ka_PakFront who will win Delhi assembly election 2020? #ManishSisodia #DelhiAssemblyElections2020	en	राजस्थान, भारत
1225649769642512384	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	BHARAT
1225649769223086080	"RT @Rajesh201963: Fact check of Kejriwal lies
kindly see the video and decided

https://t.co/4hU4XFxMzI

#DelhiWithModi #DelhiWithModi #Del…"	en	भारतवर्ष
1225649555326156801	#AAP_Ka_PakFront who will win Delhi assembly election 2020? #ManishSisodia #DelhiAssemblyElections2020	en	New Delhi, India
1225648431038779394	"Not just zero seats 
Zero votes for BJP
#DelhiAssemblyElections2020 
@kapsology"	en	
1225648267570008067	RT @someshjha7: 50% of Delhi's population received electricity subsidy in the current financial year, @shreya_jai reports. #DelhiElections2…	en	
1225647710360854528	PM Modi, Amit Shah sacrificing their lives for Delhi polls: Shiv Sena takes jibe at BJP | Indiablooms - First Porta… https://t.co/hIHaCDRDwc	en	India
1225647193572249600	"Delhi: Who will you vote for?

#DelhiWithKejriwal #DelhiWithBJP  #DelhiWithModi #DelhiElections2020 #DelhiElections… https://t.co/NefXduHxHN"	en	New Delhi, India
1225646649839505409	RT @someshjha7: 50% of Delhi's population received electricity subsidy in the current financial year, @shreya_jai reports. #DelhiElections2…	en	Victoria, British Columbia
1225646136901324800	"RT @MANJULtoons: #SlogansWinElections 
My #cartoon for @firstpost
More: https://t.co/d7EQajd4JI
#DelhiElections #DelhiAssemblyElections #De…"	en	
1225645276406280192	"RT @ihasan_ammar: A new poster is added at @ShaheenBagh_ . 

Diili dil se
#KejriwalPhirSe 

#delhielections #DelhiAssemblyElections2020 

@…"	en	anywhere/nowhere
1225644538921795585	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225644195332808709	"RT @MANJULtoons: #SlogansWinElections 
My #cartoon for @firstpost
More: https://t.co/d7EQajd4JI
#DelhiElections #DelhiAssemblyElections #De…"	en	उत्तर प्रदेश, भारत
1225644017896968192	RT @someshjha7: 50% of Delhi's population received electricity subsidy in the current financial year, @shreya_jai reports. #DelhiElections2…	en	
1225643970312589312	50% of Delhi's population received electricity subsidy in the current financial year, @shreya_jai reports.… https://t.co/JkLZeYKNw6	en	New Delhi
1225641930102493184	"RT @ECISVEEP: Know how to cast your Vote using EVM - VVPAT machine.

#KnowYourEVM #VVPAT #ITrustEVM #DelhiAssemblyElections2020 #दिल्लीविधा…"	en	Bidar,Karanataka
1225640381263433730	"RT @MANJULtoons: #SlogansWinElections 
My #cartoon for @firstpost
More: https://t.co/d7EQajd4JI
#DelhiElections #DelhiAssemblyElections #De…"	en	Chennai
1225640222618046464	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225639870002892801	"CBI arrests Delhi deputy CM's OSD for graft
#ManishSisodia #OSD #DelhiElections2020 #DelhiElections… https://t.co/W8xMbwnyJa"	en	
1225639296545128448	RT @shaminaaaa: In support of  @Priyanka_INC_ , @INCIndia candidate from RKPuram , along with @MahilaCongress  President @sushmitadevinc Ji…	en	Chhatarpur, India
1225638934882897924	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225638650496438285	"See the real face @AamAadmiParty 
@msisodia @SanjayAzadSln @ArvindKejriwal .. 
Another racket exposed... OSD is tak… https://t.co/j31S2Iz6cj"	en	भारत
1225637410395967491	RT @dna: #DelhiElections2020: From Shaheen Bagh to clean drinking water, these key issues will decide the outcome of polls https://t.co/cWk…	en	Noida, New Delhi, India
1225636947768442883	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225636782831624193	#DelhiElections2020: From Shaheen Bagh to clean drinking water, these key issues will decide the outcome of polls… https://t.co/aZoFF1otu6	en	India
1225636133389795333	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	
1225635959573581824	"RT @ssr1609: Wait for the end! 🤣🤣🤣🤣

#DelhiElections #Modi #DelhiWithModi #DelhiWithBJP #DelhiAssemblyElections2020 https://t.co/MyTF36M8Tb"	en	Delhi
1225635050189778944	Sapna chaudhry, campaign in delhi for BjP candidate but when she asked to the public in this election, you want to… https://t.co/zQWiwCPs1O	en	
1225634966291152896	"#DelhiElections2020 
Hello AAP supporters please follow AK. 
#DelhiAssemblyElections2020 https://t.co/KFtPj5ufP3"	en	भारत
1225679124506611714	"#KejriwalTsunami

Kejriwal government always showed lenient attitude toward curruption be it congress or their own leaders"	en	
1225679122774417410	RT @iSinghVikash: Delhi Vyapari Sangh has announced their support to BJP. In 2015 they were main supporters of Kejriwal.	en	Indore, Madhya Pradesh
1225679118827569152	"RT @PiyushGoyal: Busting the Fake Claims: Check out CM Arvind Kejriwal ji’s U-turns in the run-up to the Delhi elections.

In this election…"	en	Cybertron
1225679112296992770	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	Bengaluru, India
1225679109449080833	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	Bilaspur 
1225679100565540864	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	unknown
1225679087798112258	"RT @ishkarnBHANDARI: Kejriwal promised to fight Lutyens, swore not to take bunglow.
But 
first thing he did was take bunglow- he has litera…"	en	
1225679074581872640	"""Modi and Shah have put up all their efforts in Delhi after they lost Maharashtra and Jharkhand. Nothing wrong if t… https://t.co/38VG9Ss0a2"	en	pune India
1225679055787159553	"Nothing in this country is free. If you are getting something without paying for it, 

Thank a TAXPAYER.

Not to ke… https://t.co/tu9u2ho7Ap"	en	 ॐ
1225679046710706177	"RT @ishkarnBHANDARI: Kejriwal promised to fight Lutyens, swore not to take bunglow.
But 
first thing he did was take bunglow- he has litera…"	en	Kuala Lumpur City, Kuala Lumpur Federal Territory
1225679013454086144	RT @drkamlesh25: @girirajsinghbjp Kejriwal is Urban Naxalist....number one liar and fraud mindset....people of India use their common sense…	en	Dehradun, India
1225678999839363073	"RT @mvmeet: Manish Sisodia's OSD Gopal Krishna arrested by CBI while receiving Rs 2 lakh bribe

He had demanded Rs 10 lakh bribe

Irony is…"	en	AB,Canada/India 
1225678996584587265	RT @amitmalviya: Republic Bharat reporting that Manish Sisodia’s OSD has been caught red handed accepting 2 lakh rupees bribe... No wonder…	en	Chandigarh, India
1225678986803462145	RT @drmanishjha: @AmitShah Delhi people never trust kejriwal ,so do not need to explain.his fraud and cheat act should be exposed	en	Dehradun, India
1225678980402966529	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	Delhi
1225678980075814912	"RT @PTI_News: Shiv Sena praises Delhi CM Arvind Kejriwal for his government's ""ideal"" work in last five years, says Centre should have repl…"	en	Delhi, India
1225678978846871554	RT @KanikaDhillon: Welcome Kejriwal! Wow! ⁦@ArvindKejriwal⁩ what a report card! 👏! ⁦@AamAadmiParty⁩ showing d way 2 national parties... ins…	en	
1225678978746216454	RT @amitmalviya: Republic Bharat reporting that Manish Sisodia’s OSD has been caught red handed accepting 2 lakh rupees bribe... No wonder…	en	Prague, Czech Republic
1225678963663499266	"RT @ishkarnBHANDARI: Kejriwal promised to fight Lutyens, swore not to take bunglow.
But 
first thing he did was take bunglow- he has litera…"	en	
1225678943954427904	Throwback to 2014 elections in Varanasi where Arvind Kejriwal was fighting Modi. One friend was a supporter of AAP… https://t.co/3CMUji8QlB	en	India
1225678941140049925	"RT @drpwndutta: Kejriwal exposing himself.
Delhi before voting just watch the video ones . Delhi Vote for Nation. Vote for NaMo. Kick out a…"	en	
1225678900648235010	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	
1225678890271563778	"RT @narendramodi177: Why Delhitie's Not Vote For Kejriwal

Must Watch Everyone Kejriwal Fully Exposed 

Watch Till The End. #अबकी_बार_45_पा…"	en	
1225678873645371393	"RT @tyagi_bunty: ""I Like @ManojTiwariMP 's Songs, He Dances Well,""  @ArvindKejriwal tells me and @UzmiAthar1 in an interview for @PTI_News…"	en	New Delhi, India
1225678870315028480	"RT @lalarahulazad: That is possibly the most exciting change Mr Kejriwal's schools are bringing about: They are helping the poor dream.

Th…"	en	Noida
1225678855395921920	"RT @PTI_News: Shiv Sena praises Delhi CM Arvind Kejriwal for his government's ""ideal"" work in last five years, says Centre should have repl…"	en	BHUBANESWAR, ODISHA, INDIA
1225678833115750402	"RT @matram_vande: Thanks @VishalDadlani for this peppy song.. 
Kejriwal Campaign is incomplete without YOU 💓💓 
https://t.co/8Fb8tMICMu

#Ke…"	en	Hyderabad, India
1225678820260212736	RT @lalarahulazad: I was a BJP supporter by blood, but in 5 years of AAP govt I become a fan of @ArvindKejriwal . I love Kejriwal : Prem Sa…	en	
1225678816787320833	"RT @lalarahulazad: That is possibly the most exciting change Mr Kejriwal's schools are bringing about: They are helping the poor dream.

Th…"	en	Bengaluru, India
1225678780829593602	"RT @prakashpandya7: @kunalkamra88 Fraud Arvind Kejriwal Exposed.

Watch this video &amp; share it max 🙏 https://t.co/Q0zb2ws5vG"	en	Dehradun, India
1225678778375921664	"RT @SourabhJainIET: This is the Craze &amp; Love for Arvind Kejriwal !!

#KejriwalTsunami https://t.co/8qcned2eaG"	en	
1225678772713574401	RT @sardesairajdeep: The language of ‘danda marenge’ is a political self goal: surely by now Rahul Gandhi would have realised ‘chowkidar ch…	en	Abu dhabi
1225678771514044417	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	
1225678757278535681	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	
1225678754980065280	"RT @chitranayal09: #AAP_Ka_PakFront
A few days ago a Pakistani minister made a statement in support of Arvind Kejriwal which was indeed ver…"	en	
1225678752836804610	RT @kusamlata2005: #AAPwithPFI Arvind Kejriwal ur days have completed in Delhi, see results soon as u shake hands with anti-national and ch…	en	srikakulam
1225678752652259329	"RT @snapnchat: At Shaheen Bagh

Muslims are protesting
Sikhs are preparing food 
Christians are reading bible
And hindus are preforming haw…"	en	गोवा, भारत
1225678751188406273	"RT @AAPFlashmob: With all due respect to our Hon'ble PM, this is insanely funny ―

We are seeing drunk rickshaw pullers with BJP's batch, m…"	en	New Delhi, India
1225678748302725120	"RT @aartic02: Arvind Kejriwal is a Thought Process, is a Brand, a Brand of Work &amp; Governance !! 
#KejriwalTsunami https://t.co/ybaG9Cakiy"	en	Noida
1225678735250087936	"RT @priyaakulkarni2: Secular!!

Kejriwal raised salary of imams in ahead of Delhi election!

Any raise to Hindu priest? Why is he doing whe…"	en	india
1225678727775801344	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	आवश्यतेनुसार
1225678715163574274	RT @DrG_Pradhaan: There is no bigger FRAUD than Arvind Kejriwal in Indian politics. https://t.co/aA3c1GMul4	en	Dehradun, India
1225678704132517890	RT @AbijitG: Election day tak BJP and Republic nexus will manage to find Arvind Kejriwal responsible for intergalactic space wars.	en	
1225678702689701888	"RT @SourabhJainIET: This is the Craze &amp; Love for Arvind Kejriwal !!

#KejriwalTsunami https://t.co/8qcned2eaG"	en	Noida
1225678681479081986	"RT @IGaneshMalhotra: Kejriwal apologizes for not doing anything in these 5 years.

#AAP_Ka_PakFront
 https://t.co/5JhJ5sGjl1"	en	Tamil Nadu  India
1225678671018520577	RT @SonCheedi: Remember this, Every vote to AAP will empower Tukde Tukde gang, BJP will approve Kanhaiya kumar chargesheet in first week af…	en	 India (Jammu And Kashmir)
1225678669105909761	RT @NikhilRampal1: In 2015, AAP had promised 2,00,000 toilets, special attention to villages (incentivising animal husbandry + agricultural…	en	Delhi Ncr | Darbhanga
1225678654807498752	RT @amitmalviya: Till last evening, Lutyens media was like, “Omar is so sweet, why has PSA been slapped on him”. No such love for Mehbooba…	en	Shalimar Bagh, New Delhi
